"CRASH_YEAR","CRASH_MONTH","DAY_OF_WEEK","TIME_OF_DAY"
2006,5,4,1630
2006,6,6,716
2006,6,5,1410
2006,6,7,1750
2006,6,7,1902
2006,6,7,1755
2006,6,4,1931
2006,6,2,1055
2006,6,2,902
2006,6,2,1127
2006,6,2,1140
2006,6,6,1517
2006,6,2,1411
2006,6,2,1525
2006,6,2,1730
2006,5,2,1608
2006,6,4,1852
2006,6,2,1715
2006,6,1,2127
2006,6,3,1903
2006,6,7,225
2006,6,2,1643
2006,6,4,1441
2006,6,3,739
2006,5,7,2229
2006,6,2,2037
2006,6,3,1738
2006,6,3,1259
2006,6,3,7
2006,6,2,1511
2006,6,3,1745
2006,6,2,1605
2006,6,1,618
2006,6,3,1314
2006,6,3,1510
2006,6,4,750
2006,6,3,1616
2006,6,6,2244
2006,5,3,1102
2006,6,1,1715
2006,6,2,1538
2006,6,4,153
2006,6,2,2315
2006,6,7,325
2006,6,7,2007
2006,6,5,1130
2006,6,5,1336
2006,6,4,718
2006,6,5,1753
2006,6,5,2028
2006,6,1,1125
2006,6,5,1250
2006,6,2,850
2006,6,6,820
2006,6,2,1210
2006,6,6,1006
2006,6,1,2200
2006,6,6,1408
2006,6,5,1807
2006,6,4,2209
2006,6,6,1645
2006,6,5,1756
2006,6,7,2036
2006,6,1,1655
2006,6,6,1615
2006,6,6,1727
2006,6,6,2015
2006,6,5,1705
2006,6,7,2043
2006,6,3,1957
2006,6,6,1313
2006,6,2,2030
2006,6,7,1600
2006,6,5,650
2006,6,6,315
2006,6,1,1549
2006,6,7,125
2006,6,3,1605
2006,6,2,1835
2006,6,3,1540
2006,6,7,117
2006,6,5,800
2006,6,2,645
2006,6,5,1225
2006,6,5,1710
2006,6,6,1725
2006,6,2,1942
2006,6,2,1645
2006,6,1,1420
2006,6,2,1410
2006,5,3,2037
2006,6,4,1729
2006,6,4,1642
2006,6,7,2125
2006,6,1,1025
2006,6,1,1455
2006,6,6,2046
2006,6,2,1728
2006,6,6,1925
2006,6,1,150
2006,6,2,806
2006,6,5,1258
2006,6,2,1110
2006,6,4,1544
2006,6,2,245
2006,6,2,1300
2006,6,2,2145
2006,6,3,640
2006,6,2,2200
2006,6,3,1900
2006,6,4,417
2006,6,4,1756
2006,6,6,1435
2006,6,6,1945
2006,6,5,1952
2006,6,5,1000
2006,6,5,1140
2006,6,7,1535
2006,6,5,1310
2006,6,1,1249
2006,6,2,1427
2006,6,6,2320
2006,6,6,13
2006,5,1,2155
2006,6,2,1120
2006,6,5,220
2006,6,2,1300
2006,3,3,1400
2006,6,2,1908
2006,6,6,527
2006,6,4,640
2006,6,3,730
2006,6,7,1240
2006,6,1,833
2006,6,6,1744
2006,6,6,834
2006,6,7,215
2006,6,6,1725
2006,6,5,752
2006,6,7,1245
2006,5,4,1258
2006,6,3,1852
2006,6,6,2344
2006,6,6,1413
2006,6,6,1455
2006,6,6,1307
2006,6,2,1707
2006,6,7,1709
2006,6,6,1631
2006,6,7,1705
2006,6,7,28
2006,6,5,1620
2006,6,1,36
2006,6,7,1505
2006,6,5,1345
2006,6,7,1024
2006,6,7,350
2006,6,1,1558
2006,6,5,2240
2006,6,1,1718
2006,6,7,1856
2006,6,5,1558
2006,6,1,729
2006,6,2,1255
2006,6,2,1121
2006,6,2,1303
2006,6,5,1317
2006,6,7,335
2006,6,1,1918
2006,6,3,1109
2006,6,6,1645
2006,6,6,1610
2006,6,1,10
2006,6,5,2153
2006,6,6,1331
2006,6,3,1550
2006,6,2,1701
2006,6,5,1223
2006,6,3,152
2006,6,2,929
2006,6,2,1220
2006,6,3,938
2006,6,3,1042
2006,6,1,301
2006,6,1,859
2006,6,7,1810
2006,6,2,1740
2006,6,3,1512
2006,6,3,1530
2006,6,3,2150
2006,6,3,1542
2006,6,4,940
2006,6,3,940
2006,6,3,1013
2006,6,3,1830
2006,6,3,1524
2006,6,4,1858
2006,4,3,710
2006,5,6,2045
2006,5,6,1450
2006,5,6,235
2006,5,1,514
2006,2,6,1004
2006,5,1,1635
2006,5,5,1300
2006,5,3,1535
2006,2,7,2135
2006,5,1,544
2006,5,7,140
2006,5,7,1125
2006,5,2,300
2006,5,1,1535
2006,5,6,1940
2006,4,3,1633
2006,5,3,1434
2006,5,4,22
2006,6,3,2029
2006,6,3,1642
2006,6,6,1729
2006,6,5,1745
2006,6,5,235
2006,5,4,1615
2006,5,5,950
2006,6,2,1100
2006,5,4,1705
2006,5,3,1555
2006,5,3,2338
2006,5,4,2133
2006,6,6,1917
2006,6,7,1956
2006,6,7,231
2006,6,6,1831
2006,6,2,1240
2006,5,1,740
2006,5,5,1420
2006,5,5,1650
2006,5,4,1710
2006,5,2,840
2006,5,6,2105
2006,5,6,1720
2006,5,5,712
2006,5,6,1820
2006,5,5,1818
2006,5,1,2231
2006,5,7,2043
2006,5,2,1305
2006,5,5,1430
2006,5,3,838
2006,6,4,32
2006,6,3,1256
2006,6,4,800
2006,6,3,1142
2006,6,3,1140
2006,6,3,735
2006,6,3,800
2006,6,3,1203
2006,6,4,940
2006,6,5,1004
2006,6,2,1250
2006,5,1,150
2006,5,3,820
2006,5,6,45
2006,5,1,30
2006,6,6,1331
2006,5,5,2244
2006,6,7,1254
2006,6,4,1302
2006,6,4,1335
2006,6,3,2222
2006,6,4,1629
2006,6,5,1032
2006,6,6,1350
2006,6,5,1457
2006,6,5,1454
2006,6,4,1809
2006,6,5,1516
2006,6,3,1511
2006,6,2,1254
2006,6,4,1554
2006,6,7,55
2006,6,7,800
2006,6,4,1835
2006,6,1,1926
2006,6,6,1615
2006,6,6,2210
2006,6,5,1843
2006,6,7,1325
2006,6,7,1425
2006,6,7,1430
2006,6,5,1730
2006,6,1,1927
2006,6,5,2026
2006,6,6,141
2006,6,5,1517
2006,6,7,15
2006,6,5,1708
2006,6,6,1250
2006,6,6,1518
2006,6,6,1700
2006,6,5,1651
2006,6,5,1635
2006,6,7,1655
2006,6,7,1503
2006,6,6,105
2006,6,3,2024
2006,6,6,1626
2006,6,5,115
2006,6,3,1408
2006,6,5,1545
2006,6,5,1852
2006,6,5,2034
2006,6,1,2
2006,6,5,814
2006,6,3,902
2006,6,7,2155
2006,6,1,1726
2006,6,2,1045
2006,4,5,1745
2006,5,2,955
2006,6,6,1008
2006,6,6,2338
2006,6,2,1458
2006,6,7,249
2006,6,6,1710
2006,6,1,1008
2006,6,5,1005
2006,6,3,2217
2006,5,3,1233
2006,5,4,1439
2006,5,1,126
2006,6,1,325
2006,6,3,1744
2006,6,6,625
2006,6,6,830
2006,6,4,1344
2006,6,6,1710
2006,6,2,1644
2006,6,3,735
2006,6,6,1318
2006,6,2,1736
2006,6,6,1801
2006,6,6,855
2006,6,2,2325
2006,6,1,453
2006,6,5,947
2006,6,5,1823
2006,6,5,1450
2006,6,1,1628
2006,6,5,750
2006,6,3,37
2006,6,7,2218
2006,5,4,1442
2006,6,6,1527
2006,6,7,1415
2006,6,1,2202
2006,6,2,650
2006,6,1,2137
2006,6,2,1300
2006,6,2,1410
2006,6,3,730
2006,6,1,1414
2006,6,1,1430
2006,6,4,2330
2006,6,3,1005
2006,6,3,1253
2006,6,4,2250
2006,6,3,1505
2006,6,2,945
2006,6,3,1325
2006,6,5,1647
2006,5,3,1428
2006,6,2,725
2006,5,3,2255
2006,5,1,2048
2006,5,5,205
2006,6,5,2255
2006,4,7,56
2006,3,6,1302
2006,3,7,836
2006,3,4,1335
2006,3,3,853
2006,4,2,1501
2006,3,3,544
2006,3,3,544
2006,6,2,1905
2006,6,3,1800
2006,4,2,1425
2006,4,6,510
2006,5,2,1045
2006,5,4,750
2006,6,4,1717
2006,6,7,1430
2006,5,2,2323
2006,5,2,1845
2006,6,3,1025
2006,5,3,648
2006,5,2,1104
2006,5,4,2100
2006,4,4,1844
2006,4,3,732
2006,6,4,305
2006,6,3,1030
2006,6,3,235
2006,6,3,740
2006,6,3,750
2006,6,7,1150
2006,6,3,1736
2006,5,7,1155
2006,5,3,700
2006,5,5,800
2006,5,6,1140
2006,5,4,2125
2006,5,6,745
2006,5,4,2045
2006,6,5,730
2006,6,3,840
2006,4,7,45
2006,5,4,730
2006,5,2,525
2006,4,2,32
2006,5,7,1724
2006,5,3,1645
2006,5,3,1844
2006,6,6,609
2006,6,6,903
2006,5,7,1810
2006,6,3,720
2006,6,6,1031
2006,7,7,1928
2006,6,6,1910
2006,6,4,1253
2006,7,1,1633
2006,7,1,306
2006,6,6,200
2006,7,1,2332
2006,6,1,1730
2006,7,1,2350
2006,7,1,2145
2006,7,2,1154
2006,6,5,1433
2006,7,3,14
2006,7,7,1600
2006,7,2,1132
2006,7,3,730
2006,7,2,1130
2006,7,4,1000
2006,7,4,957
2006,7,4,950
2006,7,3,715
2006,7,7,216
2006,6,2,1812
2006,6,5,1029
2006,6,7,2133
2006,6,3,1714
2006,6,6,1701
2006,6,5,1715
2006,7,2,1935
2006,7,4,1819
2006,5,6,1420
2006,6,4,1600
2006,6,4,2127
2006,7,3,1445
2006,5,3,350
2006,5,5,1730
2006,7,4,2048
2006,6,3,1809
2006,6,2,2115
2006,6,2,1412
2006,6,4,958
2006,6,5,235
2006,6,4,30
2006,6,5,220
2006,6,4,1155
2006,4,1,630
2006,5,2,1340
2006,6,5,1219
2006,6,6,1720
2006,5,5,1154
2006,6,4,1000
2006,6,2,1556
2006,6,2,1905
2006,2,6,720
2006,7,1,123
2006,6,6,2311
2006,7,4,1230
2006,7,5,813
2006,7,4,1215
2006,7,2,820
2006,7,7,1415
2006,6,4,1346
2006,6,6,1736
2006,6,3,1228
2006,7,4,1827
2006,6,6,2354
2006,5,2,2144
2006,6,2,1500
2006,6,7,1746
2006,7,5,1648
2006,7,2,2135
2006,7,4,1548
2006,6,2,345
2006,6,3,1546
2006,6,2,1445
2006,6,6,2212
2006,6,6,1430
2006,6,2,2245
2006,6,6,1330
2006,7,2,934
2006,7,6,1101
2006,6,3,1145
2006,7,6,1549
2006,7,1,1914
2006,6,2,1620
2006,6,4,1346
2006,7,6,757
2006,6,6,2156
2006,6,5,1624
2006,6,7,235
2006,6,2,2112
2006,6,5,1050
2006,6,2,910
2006,6,6,1240
2006,6,1,649
2006,6,2,2125
2006,6,1,342
2006,6,6,2224
2006,6,5,1614
2006,6,6,1416
2006,6,6,1556
2006,6,7,1240
2006,6,7,1718
2006,6,1,1006
2006,6,1,555
2006,6,3,912
2006,6,3,1001
2006,6,3,1555
2006,6,4,1558
2006,6,2,1841
2006,6,2,2201
2006,6,6,1113
2006,6,3,103
2006,6,5,332
2006,6,5,830
2006,6,5,1615
2006,6,6,425
2006,6,6,740
2006,6,6,1740
2006,6,7,48
2006,6,1,2030
2006,6,2,1749
2006,6,2,1040
2006,6,3,1229
2006,6,7,113
2006,6,2,1356
2006,6,3,2311
2006,6,1,1750
2006,6,5,503
2006,6,5,503
2006,6,5,503
2006,6,1,1642
2006,6,6,1802
2006,6,2,1458
2006,6,6,1030
2006,6,7,1150
2006,6,5,1830
2006,6,4,1432
2006,6,6,1539
2006,6,2,1725
2006,6,4,1510
2006,6,6,1800
2006,6,4,1427
2006,6,6,110
2006,6,1,1352
2006,6,3,845
2006,5,5,1903
2006,6,2,1558
2006,7,7,38
2006,5,5,1407
2006,7,7,118
2006,6,5,1018
2006,7,7,757
2006,7,5,1426
2006,7,3,2000
2006,7,7,1510
2006,7,7,2327
2006,7,7,1320
2006,7,6,1345
2006,7,3,1442
2006,7,1,1850
2006,7,7,2308
2006,7,7,1840
2006,7,7,1911
2006,7,1,1245
2006,7,5,930
2006,7,6,1348
2006,6,5,1543
2006,6,6,1110
2006,6,5,1030
2006,6,3,2338
2006,6,3,2236
2006,6,7,815
2006,6,3,1030
2006,7,6,1125
2006,7,3,750
2006,7,6,1402
2006,7,3,1459
2006,7,2,2222
2006,7,1,1402
2006,6,5,1817
2006,7,3,44
2006,7,4,208
2006,7,4,1414
2006,7,4,1554
2006,7,4,1658
2006,6,6,551
2006,7,6,1201
2006,7,7,1448
2006,6,6,2227
2006,6,4,1919
2006,7,4,334
2006,7,4,1558
2006,7,4,342
2006,7,5,1157
2006,7,6,1310
2006,7,4,2155
2006,7,4,720
2006,7,2,1123
2006,7,2,1109
2006,7,3,1509
2006,7,3,2000
2006,6,5,905
2006,6,4,220
2006,6,5,1817
2006,6,4,1155
2006,6,4,2155
2006,6,5,902
2006,6,6,2204
2006,6,4,105
2006,6,5,310
2006,6,5,1755
2006,6,6,1219
2006,6,7,227
2006,6,4,308
2006,6,4,819
2006,6,4,1546
2006,7,4,1635
2006,6,3,1231
2006,6,6,913
2006,6,6,530
2006,6,6,2203
2006,6,2,1716
2006,6,7,1215
2006,5,4,1300
2006,5,4,2300
2006,5,3,1729
2006,6,7,1430
2006,6,7,1140
2006,6,1,1120
2006,6,2,345
2006,6,6,226
2006,6,4,1655
2006,6,3,1030
2006,6,4,1605
2006,6,5,1550
2006,6,5,755
2006,6,6,2338
2006,6,6,1525
2006,6,5,1716
2006,6,2,1342
2006,6,5,1801
2006,6,2,1218
2006,6,4,1010
2006,6,5,1156
2006,6,1,703
2006,6,1,1621
2006,6,1,1300
2006,6,3,1620
2006,6,4,1350
2006,6,4,755
2006,7,5,2327
2006,7,2,847
2006,7,6,859
2006,7,6,1040
2006,7,5,1257
2006,7,3,1928
2006,7,6,1203
2006,7,3,1648
2006,7,4,1423
2006,7,7,1417
2006,7,7,1430
2006,7,5,1255
2006,7,6,1053
2006,6,4,1810
2006,6,3,1354
2006,6,2,1637
2006,5,1,2043
2006,6,5,1805
2006,6,2,1602
2006,6,1,24
2006,7,6,1645
2006,7,6,1551
2006,7,4,1700
2006,6,6,728
2006,6,4,224
2006,6,2,955
2006,6,3,1230
2006,6,3,1519
2006,7,1,120
2006,7,7,1137
2006,7,7,1056
2006,7,7,1455
2006,7,1,2127
2006,6,6,1608
2006,6,5,315
2006,6,6,942
2006,6,6,2005
2006,7,1,2019
2006,7,1,1543
2006,6,5,730
2006,7,1,445
2006,7,7,217
2006,6,6,1548
2006,7,7,1115
2006,7,7,1653
2006,6,6,1005
2006,7,6,300
2006,6,5,1125
2006,5,2,2330
2006,6,3,1500
2006,6,7,1218
2006,6,3,2
2006,6,6,1920
2006,6,2,1950
2006,5,3,655
2006,4,7,1005
2006,4,7,1156
2006,5,4,910
2006,5,4,1915
2006,6,2,1130
2006,6,7,2255
2006,6,6,721
2006,6,7,1412
2006,6,6,810
2006,6,7,1558
2006,6,3,1626
2006,6,3,1215
2006,6,4,1040
2006,6,5,618
2006,6,5,1609
2006,6,1,1314
2006,6,3,458
2006,6,5,1655
2006,7,1,1630
2006,6,4,705
2006,6,5,1800
2006,6,6,535
2006,6,6,621
2006,6,6,937
2006,5,3,1344
2006,6,6,2115
2006,6,5,1827
2006,7,7,2018
2006,7,7,1913
2006,6,1,143
2006,6,5,1448
2006,6,7,1830
2006,7,6,330
2006,5,7,1441
2006,7,7,525
2006,6,5,1322
2006,6,2,1420
2006,6,1,1725
2006,6,5,2333
2006,4,2,1503
2006,4,5,109
2006,7,7,1134
2006,7,7,1441
2006,7,7,1845
2006,7,7,1644
2006,7,7,1858
2006,7,1,1043
2006,7,7,1456
2006,7,1,2330
2006,7,1,1149
2006,7,1,940
2006,7,5,1402
2006,7,4,1822
2006,7,2,1709
2006,7,2,1700
2006,7,4,1116
2006,7,7,230
2006,7,6,1101
2006,6,7,1559
2006,7,3,118
2006,7,1,1240
2006,6,6,1750
2006,6,5,1715
2006,6,6,1422
2006,6,4,1000
2006,7,3,800
2006,7,3,1120
2006,7,7,1154
2006,7,2,1700
2006,7,2,1954
2006,7,4,815
2006,7,3,1547
2006,7,2,1420
2006,7,4,1053
2006,7,2,1919
2006,7,4,1535
2006,7,2,1519
2006,7,4,1509
2006,7,4,1246
2006,7,4,1525
2006,7,4,2059
2006,7,2,1326
2006,7,5,240
2006,7,4,1040
2006,7,5,743
2006,7,4,849
2006,7,1,1329
2006,7,5,1722
2006,6,2,1500
2006,7,3,1519
2006,7,1,2227
2006,7,5,1947
2006,6,5,1539
2006,7,7,308
2006,7,2,1758
2006,7,4,5
2006,7,4,1819
2006,7,1,2015
2006,7,2,207
2006,7,2,152
2006,7,5,1546
2006,7,6,1904
2006,7,3,1840
2006,7,7,258
2006,7,2,1520
2006,7,1,4
2006,7,1,243
2006,7,6,1617
2006,7,3,354
2006,7,6,2255
2006,7,1,305
2006,7,2,2350
2006,7,6,319
2006,7,7,352
2006,7,2,1240
2006,7,6,825
2006,6,6,536
2006,6,3,1212
2006,6,6,1512
2006,7,7,552
2006,7,4,1935
2006,7,5,222
2006,6,6,1920
2006,7,2,1035
2006,6,5,1108
2006,7,2,1346
2006,6,6,1652
2006,6,6,1850
2006,7,1,945
2006,7,5,1953
2006,7,7,1330
2006,6,5,1020
2006,7,3,52
2006,6,6,1721
2006,6,6,1150
2006,7,1,115
2006,6,5,1431
2006,1,2,635
2006,2,4,740
2006,3,4,1206
2006,3,3,18
2006,4,6,1304
2006,4,2,1920
2006,5,3,1451
2006,5,4,1626
2006,5,1,1255
2006,5,3,1751
2006,3,6,1305
2006,6,6,1254
2006,6,6,640
2006,6,1,1325
2006,7,5,1040
2006,7,1,55
2006,7,6,1522
2006,7,2,1708
2006,6,1,1413
2006,7,1,432
2006,6,4,2001
2006,7,7,230
2006,6,6,1624
2006,6,7,228
2006,6,4,257
2006,7,5,1213
2006,7,4,5
2006,7,2,1650
2006,6,2,1115
2006,6,4,746
2006,6,5,1603
2006,6,3,1528
2006,6,4,1555
2006,6,3,1345
2006,6,3,1140
2006,6,7,724
2006,7,3,2305
2006,7,7,1241
2006,7,2,829
2006,7,4,1128
2006,7,3,1344
2006,7,6,1300
2006,7,4,1127
2006,7,5,1207
2006,7,6,1514
2006,7,3,246
2006,7,5,214
2006,6,1,1826
2006,7,6,918
2006,6,1,232
2006,7,6,1607
2006,7,6,406
2006,6,4,1629
2006,7,7,1929
2006,7,6,1716
2006,7,6,556
2006,7,6,1154
2006,7,7,958
2006,7,6,1302
2006,7,6,1424
2006,7,5,1136
2006,7,7,1611
2006,7,5,1500
2006,7,6,1030
2006,7,6,1044
2006,7,6,1545
2006,7,7,1537
2006,7,6,1558
2006,7,7,320
2006,7,7,318
2006,7,7,1301
2006,7,3,1639
2006,7,6,1354
2006,7,2,1540
2006,7,7,2308
2006,7,1,2348
2006,7,7,15
2006,7,7,200
2006,7,4,636
2006,7,7,311
2006,7,7,930
2006,7,1,1523
2006,7,6,1225
2006,7,4,1304
2006,7,1,2230
2006,6,6,921
2006,7,2,1739
2006,7,1,1405
2006,7,2,2302
2006,7,2,950
2006,7,3,1150
2006,7,3,713
2006,7,3,948
2006,7,2,1244
2006,7,3,1011
2006,7,3,1342
2006,7,2,2054
2006,7,6,2250
2006,7,2,725
2006,7,7,2213
2006,7,2,1900
2006,7,3,1826
2006,7,6,836
2006,7,4,41
2006,7,2,1211
2006,7,3,1006
2006,6,7,2004
2006,7,2,945
2006,7,2,800
2006,7,4,1135
2006,7,2,1332
2006,7,3,2208
2006,7,3,1628
2006,7,7,1731
2006,7,3,1724
2006,7,5,1931
2006,7,7,2055
2006,7,6,240
2006,7,5,1307
2006,6,2,1600
2006,6,2,1345
2006,7,2,917
2006,7,6,1128
2006,7,7,1643
2006,6,3,2310
2006,7,4,1755
2006,7,7,1200
2006,7,5,1407
2006,7,5,1543
2006,7,5,1535
2006,7,4,1635
2006,7,5,1632
2006,7,4,715
2006,7,7,1917
2006,7,2,1407
2006,7,3,38
2006,7,5,1456
2006,7,5,2043
2006,5,4,1714
2006,7,5,1244
2006,7,5,1936
2006,7,2,300
2006,7,5,1359
2006,7,7,1059
2006,7,3,48
2006,7,2,1510
2006,7,2,1845
2006,7,2,1356
2006,7,2,2116
2006,7,6,1810
2006,7,6,205
2006,7,1,345
2006,7,3,331
2006,7,4,1539
2006,7,1,618
2006,7,2,1400
2006,7,6,2110
2006,7,6,2151
2006,7,3,615
2006,7,3,2215
2006,7,4,30
2006,7,4,327
2006,7,7,1928
2006,7,4,824
2006,7,4,1535
2006,7,4,1700
2006,7,5,1847
2006,7,6,1226
2006,7,2,920
2006,7,2,1711
2006,7,6,900
2006,7,6,1233
2006,7,2,1215
2006,7,2,45
2006,7,3,2140
2006,7,4,1422
2006,7,4,1710
2006,7,4,1950
2006,7,4,112
2006,6,6,1930
2006,6,5,1350
2006,7,6,1734
2006,7,5,1250
2006,7,6,1337
2006,7,7,2215
2006,7,2,1247
2006,7,7,1835
2006,7,4,1530
2006,7,4,1909
2006,7,1,215
2006,7,1,1320
2006,7,2,815
2006,7,4,950
2006,7,6,1240
2006,7,2,900
2006,7,7,1424
2006,6,3,1350
2006,6,6,1450
2006,7,4,1840
2006,7,1,2253
2006,7,2,1530
2006,7,1,2215
2006,6,5,900
2006,6,6,1656
2006,7,6,1143
2006,7,7,134
2006,7,7,1850
2006,7,2,1025
2006,7,1,1105
2006,7,6,1305
2006,7,2,1658
2006,7,2,1931
2006,7,2,1720
2006,7,3,1428
2006,7,4,1528
2006,7,4,747
2006,7,2,1047
2006,7,6,2221
2006,6,2,1140
2006,6,5,803
2006,7,5,948
2006,7,1,2211
2006,7,4,1500
2006,7,6,1522
2006,7,3,2212
2006,7,1,128
2006,7,2,3
2006,6,1,1723
2006,7,3,1143
2006,7,6,838
2006,7,6,320
2006,7,4,1327
2006,7,5,1019
2006,7,4,1220
2006,7,6,1120
2006,7,1,2144
2006,7,1,1313
2006,7,5,2110
2006,7,1,1936
2006,7,7,1520
2006,7,3,1956
2006,5,1,1512
2006,7,2,1604
2006,7,6,1540
2006,7,1,1559
2006,6,7,439
2006,7,1,2157
2006,7,5,1736
2006,7,4,1358
2006,7,7,230
2006,7,5,1826
2006,7,7,903
2006,7,6,1527
2006,7,6,1414
2006,7,6,1500
2006,7,6,815
2006,7,7,1143
2006,7,6,1310
2006,7,5,1135
2006,7,7,1613
2006,7,1,306
2006,7,2,2125
2006,7,1,1148
2006,7,5,2152
2006,7,1,1310
2006,7,1,1326
2006,7,2,1215
2006,7,4,1636
2006,7,2,1437
2006,7,5,1445
2006,7,2,1741
2006,6,2,835
2006,6,7,800
2006,6,5,1730
2006,6,6,1045
2006,6,6,1555
2006,5,6,723
2006,6,3,1805
2006,5,4,550
2006,5,6,1150
2006,6,6,1200
2006,6,5,1710
2006,6,3,600
2006,6,3,737
2006,6,3,1500
2006,6,5,200
2006,6,6,850
2006,6,4,1548
2006,7,1,310
2006,7,1,515
2006,6,4,1218
2006,6,6,1640
2006,6,6,2021
2006,5,4,1545
2006,5,4,2129
2006,7,2,1330
2006,6,5,1155
2006,7,3,1125
2006,6,1,255
2006,6,6,1555
2006,6,6,1642
2006,7,7,15
2006,6,6,1625
2006,6,5,1528
2006,6,3,1900
2006,6,4,948
2006,6,2,1723
2006,7,2,1515
2006,6,6,145
2006,6,2,1524
2006,6,2,1616
2006,6,6,2335
2006,5,1,1110
2006,6,3,1004
2006,6,6,1600
2006,6,2,104
2006,6,6,230
2006,6,2,1220
2006,6,6,1740
2006,6,6,2055
2006,6,4,1700
2006,6,5,1600
2006,6,7,1612
2006,6,1,2007
2006,7,2,1203
2006,7,6,1307
2006,7,2,1430
2006,7,5,1849
2006,7,3,1342
2006,6,7,500
2006,6,3,217
2006,8,3,2015
2006,8,3,1440
2006,6,6,645
2006,6,3,1315
2006,6,7,1350
2006,6,2,1039
2006,6,6,2214
2006,6,6,850
2006,7,6,1805
2006,8,3,1157
2006,8,3,1130
2006,8,3,1229
2006,8,4,838
2006,7,1,1721
2006,7,1,1632
2006,8,4,1500
2006,7,1,1527
2006,7,7,2254
2006,7,4,1843
2006,8,3,657
2006,8,4,1640
2006,8,3,2345
2006,6,2,1725
2006,7,7,600
2006,8,4,1650
2006,8,4,330
2006,8,4,1215
2006,8,3,1114
2006,8,4,1210
2006,8,5,700
2006,7,3,1559
2006,7,2,1646
2006,6,3,245
2006,7,4,941
2006,8,3,1502
2006,8,5,140
2006,8,5,1721
2006,8,5,1445
2006,8,5,1158
2006,7,6,1656
2006,8,3,2242
2006,8,6,1402
2006,8,6,1630
2006,7,7,130
2006,7,7,1737
2006,7,2,930
2006,7,5,2137
2006,7,4,2350
2006,7,5,837
2006,7,5,1217
2006,7,7,1240
2006,7,7,1830
2006,7,1,517
2006,7,1,1915
2006,7,7,830
2006,7,7,1835
2006,7,1,1420
2006,7,2,2300
2006,7,5,1858
2006,7,6,400
2006,7,6,1914
2006,7,7,1541
2006,7,6,814
2006,7,6,2240
2006,7,6,1440
2006,7,7,1600
2006,7,4,948
2006,7,5,1800
2006,7,7,230
2006,7,2,1415
2006,6,4,1100
2006,7,4,2147
2006,7,7,225
2006,7,3,1222
2006,7,7,1724
2006,6,4,2108
2006,7,6,824
2006,6,7,30
2006,6,3,2330
2006,6,4,1310
2006,6,5,1917
2006,7,5,1306
2006,7,7,1702
2006,7,2,1325
2006,7,3,533
2006,7,3,1840
2006,7,5,1134
2006,7,6,515
2006,7,7,1205
2006,7,3,938
2006,7,4,1700
2006,7,5,745
2006,7,6,1310
2006,7,7,1155
2006,7,6,522
2006,7,3,1635
2006,7,7,1944
2006,7,3,445
2006,7,7,155
2006,7,2,302
2006,7,3,243
2006,7,2,38
2006,7,2,1720
2006,7,2,2100
2006,7,4,745
2006,7,3,1624
2006,7,5,1200
2006,7,2,2345
2006,7,3,908
2006,7,5,200
2006,7,5,1353
2006,7,1,41
2006,7,7,1438
2006,7,6,2221
2006,7,6,1630
2006,7,4,1348
2006,7,2,309
2006,7,3,1535
2006,7,3,1103
2006,7,5,251
2006,7,6,1645
2006,7,7,1600
2006,7,7,1450
2006,7,4,1732
2006,7,4,252
2006,7,1,1740
2006,7,2,1008
2006,7,1,317
2006,7,6,1540
2006,6,5,2315
2006,7,1,2204
2006,8,7,325
2006,8,3,1723
2006,7,1,1526
2006,8,7,1612
2006,8,6,1733
2006,8,7,1546
2006,8,7,2336
2006,7,5,1219
2006,8,3,1104
2006,8,3,1033
2006,8,7,2037
2006,8,4,1722
2006,7,5,2019
2006,8,7,2152
2006,7,5,1719
2006,8,1,1810
2006,8,5,547
2006,8,7,2334
2006,8,6,211
2006,8,1,222
2006,8,1,1355
2006,7,5,700
2006,8,6,1424
2006,8,1,1115
2006,8,2,1300
2006,8,2,1558
2006,7,3,2106
2006,7,7,1842
2006,8,2,1636
2006,7,1,2239
2006,8,1,530
2006,8,2,1337
2006,8,3,1155
2006,8,1,2041
2006,8,3,1552
2006,8,3,1457
2006,7,3,1140
2006,7,2,1711
2006,7,5,1738
2006,8,3,2120
2006,7,2,1441
2006,8,4,36
2006,8,6,601
2006,8,5,1153
2006,8,1,1414
2006,8,4,848
2006,8,2,1048
2006,8,7,1700
2006,8,3,1808
2006,8,4,1558
2006,8,3,1827
2006,8,7,2250
2006,8,5,31
2006,8,1,630
2006,8,2,1607
2006,7,6,2200
2006,7,5,1820
2006,7,5,2025
2006,7,1,2320
2006,7,2,445
2006,7,5,1055
2006,7,1,2225
2006,7,5,1730
2006,7,7,1835
2006,7,7,1835
2006,7,7,1847
2006,7,2,1020
2006,7,6,2125
2006,7,1,515
2006,7,1,1617
2006,7,5,1325
2006,7,7,1824
2006,7,7,1516
2006,7,2,2104
2006,7,3,1300
2006,8,5,1406
2006,7,1,1601
2006,7,2,845
2006,7,7,257
2006,7,5,2206
2006,7,2,1145
2006,7,7,1520
2006,7,5,1715
2006,7,5,1400
2006,7,5,816
2006,7,2,820
2006,7,2,1525
2006,7,1,1750
2006,7,2,1200
2006,7,2,1509
2006,7,1,1050
2006,7,1,335
2006,7,5,1523
2006,7,5,1745
2006,7,3,600
2006,7,1,1707
2006,7,3,2340
2006,7,6,136
2006,7,5,801
2006,7,2,1700
2006,7,1,240
